distrito_pr,distrito,populacao_total,ano,tamanho_em_ha,tamanho_em_m2,tamanho_em_km2,razao_residentes_0_4,razao_residentes_5_9,razao_residentes_10_14,razao_residentes_15_19,razao_residentes_20_24,razao_residentes_25_29,razao_residentes_30_34,razao_residentes_35_39,razao_residentes_40_44,razao_residentes_45_49,razao_residentes_50_54,razao_residentes_55_59,razao_residentes_60_64,razao_residentes_65_69,razao_residentes_70_74,razao_residentes_75_79,razao_residentes_80_84,razao_residentes_85_89,razao_residentes_90_94,razao_residentes_95_99,razao_residentes_100
tatuape,Tatuapé,99597,2018,820.0,8200000,"8,2",0.043470198097565235,0.04772449602932193,0.054095034470721705,0.0583929662274195,0.07377388951915526,0.08391875381795968,0.0825879221572563,0.07764639148267737,0.0762719259970329,0.0813552666026704,0.07325028361986212,0.06193821450388341,0.047495418448381184,0.03730692032463566,0.033827122785583384,0.02820926782441749,0.02337682171219129,0.011126625359979056,0.0033161706955231697,8.39951130116066E-4,7.635919364691509E-5
tatuape,Tatuapé,100578,2019,820.0,8200000,"8,2",0.043470198097565235,0.04772449602932193,0.054095034470721705,0.0583929662274195,0.07377388951915526,0.08391875381795968,0.0825879221572563,0.07764639148267737,0.0762719259970329,0.0813552666026704,0.07325028361986212,0.06193821450388341,0.047495418448381184,0.03730692032463566,0.033827122785583384,0.02820926782441749,0.02337682171219129,0.011126625359979056,0.0033161706955231697,8.39951130116066E-4,7.635919364691509E-5
tatuape,Tatuapé,101555,2020,820.0,8200000,"8,2",0.043470198097565235,0.04772449602932193,0.054095034470721705,0.0583929662274195,0.07377388951915526,0.08391875381795968,0.0825879221572563,0.07764639148267737,0.0762719259970329,0.0813552666026704,0.07325028361986212,0.06193821450388341,0.047495418448381184,0.03730692032463566,0.033827122785583384,0.02820926782441749,0.02337682171219129,0.011126625359979056,0.0033161706955231697,8.39951130116066E-4,7.635919364691509E-5
tatuape,Tatuapé,102541,2021,820.0,8200000,"8,2",0.043470198097565235,0.04772449602932193,0.054095034470721705,0.0583929662274195,0.07377388951915526,0.08391875381795968,0.0825879221572563,0.07764639148267737,0.0762719259970329,0.0813552666026704,0.07325028361986212,0.06193821450388341,0.047495418448381184,0.03730692032463566,0.033827122785583384,0.02820926782441749,0.02337682171219129,0.011126625359979056,0.0033161706955231697,8.39951130116066E-4,7.635919364691509E-5
vila formosa,Vila Formosa,92853,2017,740.0,7400000,"7,4",0.050823320921106765,0.054884545195624426,0.06563360372999716,0.06624542452979462,0.08071815103534848,0.08522241795799533,0.07852403506366101,0.07084462916275489,0.07120328273504994,0.07554932014050782,0.07127712317640482,0.05989514657327609,0.0473000770050317,0.03612907309148831,0.031392736210297575,0.024799839660755916,0.01726811464255952,0.008438907583413327,0.002879777212839798,6.118207997974662E-4,8.438907583413327E-5
vila formosa,Vila Formosa,92532,2018,740.0,7400000,"7,4",0.050823320921106765,0.054884545195624426,0.06563360372999716,0.06624542452979462,0.08071815103534848,0.08522241795799533,0.07852403506366101,0.07084462916275489,0.07120328273504994,0.07554932014050782,0.07127712317640482,0.05989514657327609,0.0473000770050317,0.03612907309148831,0.031392736210297575,0.024799839660755916,0.01726811464255952,0.008438907583413327,0.002879777212839798,6.118207997974662E-4,8.438907583413327E-5
vila formosa,Vila Formosa,92201,2019,740.0,7400000,"7,4",0.050823320921106765,0.054884545195624426,0.06563360372999716,0.06624542452979462,0.08071815103534848,0.08522241795799533,0.07852403506366101,0.07084462916275489,0.07120328273504994,0.07554932014050782,0.07127712317640482,0.05989514657327609,0.0473000770050317,0.03612907309148831,0.031392736210297575,0.024799839660755916,0.01726811464255952,0.008438907583413327,0.002879777212839798,6.118207997974662E-4,8.438907583413327E-5
vila formosa,Vila Formosa,91858,2020,740.0,7400000,"7,4",0.050823320921106765,0.054884545195624426,0.06563360372999716,0.06624542452979462,0.08071815103534848,0.08522241795799533,0.07852403506366101,0.07084462916275489,0.07120328273504994,0.07554932014050782,0.07127712317640482,0.05989514657327609,0.0473000770050317,0.03612907309148831,0.031392736210297575,0.024799839660755916,0.01726811464255952,0.008438907583413327,0.002879777212839798,6.118207997974662E-4,8.438907583413327E-5
vila formosa,Vila Formosa,91517,2021,740.0,7400000,"7,4",0.050823320921106765,0.054884545195624426,0.06563360372999716,0.06624542452979462,0.08071815103534848,0.08522241795799533,0.07852403506366101,0.07084462916275489,0.07120328273504994,0.07554932014050782,0.07127712317640482,0.05989514657327609,0.0473000770050317,0.03612907309148831,0.031392736210297575,0.024799839660755916,0.01726811464255952,0.008438907583413327,0.002879777212839798,6.118207997974662E-4,8.438907583413327E-5
vila matilde,Vila Matilde,103464,2017,890.0,8900000,"8,9",0.05520881968993873,0.058257977836431725,0.06748168122957303,0.06832972833906639,0.08184131037571346,0.08786339771503711,0.08370891974044041,0.0752093914070912,0.07264619284019552,0.07127407167427369,0.06612861730206676,0.056866799432094293,0.044165150028109425,0.03470323115477336,0.0284810428120861,0.02197299589316512,0.01562693550077658,0.006984477879310509,0.002467912374817765,6.955892021687138E-4,8.575757287011538E-5
vila matilde,Vila Matilde,103202,2018,890.0,8900000,"8,9",0.05520881968993873,0.058257977836431725,0.06748168122957303,0.06832972833906639,0.08184131037571346,0.08786339771503711,0.08370891974044041,0.0752093914070912,0.07264619284019552,0.07127407167427369,0.06612861730206676,0.056866799432094293,0.044165150028109425,0.03470323115477336,0.0284810428120861,0.02197299589316512,0.01562693550077658,0.006984477879310509,0.002467912374817765,6.955892021687138E-4,8.575757287011538E-5
vila matilde,Vila Matilde,102928,2019,890.0,8900000,"8,9",0.05520881968993873,0.058257977836431725,0.06748168122957303,0.06832972833906639,0.08184131037571346,0.08786339771503711,0.08370891974044041,0.0752093914070912,0.07264619284019552,0.07127407167427369,0.06612861730206676,0.056866799432094293,0.044165150028109425,0.03470323115477336,0.0284810428120861,0.02197299589316512,0.01562693550077658,0.006984477879310509,0.002467912374817765,6.955892021687138E-4,8.575757287011538E-5
vila matilde,Vila Matilde,102641,2020,890.0,8900000,"8,9",0.05520881968993873,0.058257977836431725,0.06748168122957303,0.06832972833906639,0.08184131037571346,0.08786339771503711,0.08370891974044041,0.0752093914070912,0.07264619284019552,0.07127407167427369,0.06612861730206676,0.056866799432094293,0.044165150028109425,0.03470323115477336,0.0284810428120861,0.02197299589316512,0.01562693550077658,0.006984477879310509,0.002467912374817765,6.955892021687138E-4,8.575757287011538E-5
vila matilde,Vila Matilde,102355,2021,890.0,8900000,"8,9",0.05520881968993873,0.058257977836431725,0.06748168122957303,0.06832972833906639,0.08184131037571346,0.08786339771503711,0.08370891974044041,0.0752093914070912,0.07264619284019552,0.07127407167427369,0.06612861730206676,0.056866799432094293,0.044165150028109425,0.03470323115477336,0.0284810428120861,0.02197299589316512,0.01562693550077658,0.006984477879310509,0.002467912374817765,6.955892021687138E-4,8.575757287011538E-5
vila prudente,Vila Prudente,102867,2017,990.0,9900000,"9,9",0.052119107461483856,0.05226300339594405,0.06038832716179659,0.06244124249342875,0.08074480535676598,0.090184378657355,0.08557970875462866,0.07331018207632241,0.07082557894130964,0.07321425145334894,0.06853283705224382,0.057884537902189136,0.0465647243913202,0.03630974079545673,0.031235010840160397,0.02428004067458414,0.017075650889276876,0.00791427639531091,0.0025133823219047986,7.098866100036453E-4,8.633756067611903E-5
vila prudente,Vila Prudente,102621,2018,990.0,9900000,"9,9",0.052119107461483856,0.05226300339594405,0.06038832716179659,0.06244124249342875,0.08074480535676598,0.090184378657355,0.08557970875462866,0.07331018207632241,0.07082557894130964,0.07321425145334894,0.06853283705224382,0.057884537902189136,0.0465647243913202,0.03630974079545673,0.031235010840160397,0.02428004067458414,0.017075650889276876,0.00791427639531091,0.0025133823219047986,7.098866100036453E-4,8.633756067611903E-5
vila prudente,Vila Prudente,102362,2019,990.0,9900000,"9,9",0.052119107461483856,0.05226300339594405,0.06038832716179659,0.06244124249342875,0.08074480535676598,0.090184378657355,0.08557970875462866,0.07331018207632241,0.07082557894130964,0.07321425145334894,0.06853283705224382,0.057884537902189136,0.0465647243913202,0.03630974079545673,0.031235010840160397,0.02428004067458414,0.017075650889276876,0.00791427639531091,0.0025133823219047986,7.098866100036453E-4,8.633756067611903E-5
vila prudente,Vila Prudente,102091,2020,990.0,9900000,"9,9",0.052119107461483856,0.05226300339594405,0.06038832716179659,0.06244124249342875,0.08074480535676598,0.090184378657355,0.08557970875462866,0.07331018207632241,0.07082557894130964,0.07321425145334894,0.06853283705224382,0.057884537902189136,0.0465647243913202,0.03630974079545673,0.031235010840160397,0.02428004067458414,0.017075650889276876,0.00791427639531091,0.0025133823219047986,7.098866100036453E-4,8.633756067611903E-5
vila prudente,Vila Prudente,101820,2021,990.0,9900000,"9,9",0.052119107461483856,0.05226300339594405,0.06038832716179659,0.06244124249342875,0.08074480535676598,0.090184378657355,0.08557970875462866,0.07331018207632241,0.07082557894130964,0.07321425145334894,0.06853283705224382,0.057884537902189136,0.0465647243913202,0.03630974079545673,0.031235010840160397,0.02428004067458414,0.017075650889276876,0.00791427639531091,0.0025133823219047986,7.098866100036453E-4,8.633756067611903E-5
cidade lider,Cidade Líder,130238,2017,1.02,10200000,"10,2",0.06605211813866048,0.07224499790674345,0.0820398587644257,0.0802862627076471,0.09011271989067672,0.09643988404148597,0.0912027931151607,0.08077600575053122,0.07218970433738556,0.06485935685679756,0.05903773391154609,0.048358175944137695,0.036896608924382096,0.024439757656184585,0.01589295164972314,0.009771163613671729,0.00571893488787254,0.0024329170517468817,0.0010031833297787468,1.8957795208417261E-4,5.5293569357883676E-5
cidade lider,Cidade Líder,130701,2018,1.02,10200000,"10,2",0.06605211813866048,0.07224499790674345,0.0820398587644257,0.0802862627076471,0.09011271989067672,0.09643988404148597,0.0912027931151607,0.08077600575053122,0.07218970433738556,0.06485935685679756,0.05903773391154609,0.048358175944137695,0.036896608924382096,0.024439757656184585,0.01589295164972314,0.009771163613671729,0.00571893488787254,0.0024329170517468817,0.0010031833297787468,1.8957795208417261E-4,5.5293569357883676E-5
cidade lider,Cidade Líder,131149,2019,1.02,10200000,"10,2",0.06605211813866048,0.07224499790674345,0.0820398587644257,0.0802862627076471,0.09011271989067672,0.09643988404148597,0.0912027931151607,0.08077600575053122,0.07218970433738556,0.06485935685679756,0.05903773391154609,0.048358175944137695,0.036896608924382096,0.024439757656184585,0.01589295164972314,0.009771163613671729,0.00571893488787254,0.0024329170517468817,0.0010031833297787468,1.8957795208417261E-4,5.5293569357883676E-5
cidade lider,Cidade Líder,131582,2020,1.02,10200000,"10,2",0.06605211813866048,0.07224499790674345,0.0820398587644257,0.0802862627076471,0.09011271989067672,0.09643988404148597,0.0912027931151607,0.08077600575053122,0.07218970433738556,0.06485935685679756,0.05903773391154609,0.048358175944137695,0.036896608924382096,0.024439757656184585,0.01589295164972314,0.009771163613671729,0.00571893488787254,0.0024329170517468817,0.0010031833297787468,1.8957795208417261E-4,5.5293569357883676E-5
cidade lider,Cidade Líder,132015,2021,1.02,10200000,"10,2",0.06605211813866048,0.07224499790674345,0.0820398587644257,0.0802862627076471,0.09011271989067672,0.09643988404148597,0.0912027931151607,0.08077600575053122,0.07218970433738556,0.06485935685679756,0.05903773391154609,0.048358175944137695,0.036896608924382096,0.024439757656184585,0.01589295164972314,0.009771163613671729,0.00571893488787254,0.0024329170517468817,0.0010031833297787468,1.8957795208417261E-4,5.5293569357883676E-5
cidade tiradentes,Cidade Tiradentes,221201,2017,1.5,15000000,15,0.08076084746644224,0.09244400735693921,0.10403260504678465,0.09365913163531142,0.09340854180358485,0.09617448617264221,0.08781518763504664,0.07629278348565728,0.06626919021659472,0.058165209620758294,0.051276353303294074,0.03999508276556612,0.02563581259663075,0.015337988945678744,0.009092155592644952,0.005172552375638886,0.00280376924931797,0.0010874653074926359,3.167833721826374E-4,9.929031068411024E-5,6.61935404560735E-5
cidade tiradentes,Cidade Tiradentes,222512,2018,1.5,15000000,15,0.08076084746644224,0.09244400735693921,0.10403260504678465,0.09365913163531142,0.09340854180358485,0.09617448617264221,0.08781518763504664,0.07629278348565728,0.06626919021659472,0.058165209620758294,0.051276353303294074,0.03999508276556612,0.02563581259663075,0.015337988945678744,0.009092155592644952,0.005172552375638886,0.00280376924931797,0.0010874653074926359,3.167833721826374E-4,9.929031068411024E-5,6.61935404560735E-5
cidade tiradentes,Cidade Tiradentes,223802,2019,1.5,15000000,15,0.08076084746644224,0.09244400735693921,0.10403260504678465,0.09365913163531142,0.09340854180358485,0.09617448617264221,0.08781518763504664,0.07629278348565728,0.06626919021659472,0.058165209620758294,0.051276353303294074,0.03999508276556612,0.02563581259663075,0.015337988945678744,0.009092155592644952,0.005172552375638886,0.00280376924931797,0.0010874653074926359,3.167833721826374E-4,9.929031068411024E-5,6.61935404560735E-5
cidade tiradentes,Cidade Tiradentes,225069,2020,1.5,15000000,15,0.08076084746644224,0.09244400735693921,0.10403260504678465,0.09365913163531142,0.09340854180358485,0.09617448617264221,0.08781518763504664,0.07629278348565728,0.06626919021659472,0.058165209620758294,0.051276353303294074,0.03999508276556612,0.02563581259663075,0.015337988945678744,0.009092155592644952,0.005172552375638886,0.00280376924931797,0.0010874653074926359,3.167833721826374E-4,9.929031068411024E-5,6.61935404560735E-5
cidade tiradentes,Cidade Tiradentes,226343,2021,1.5,15000000,15,0.08076084746644224,0.09244400735693921,0.10403260504678465,0.09365913163531142,0.09340854180358485,0.09617448617264221,0.08781518763504664,0.07629278348565728,0.06626919021659472,0.058165209620758294,0.051276353303294074,0.03999508276556612,0.02563581259663075,0.015337988945678744,0.009092155592644952,0.005172552375638886,0.00280376924931797,0.0010874653074926359,3.167833721826374E-4,9.929031068411024E-5,6.61935404560735E-5
ermelino matarazzo,Ermelino Matarazzo,115363,2017,870.0,8700000,"8,7",0.06887294811424548,0.0724288166175241,0.083307661840426,0.08019187607270167,0.09275183734542095,0.09548915196056859,0.08828059675218941,0.07936452052985961,0.07394270122783084,0.06455133565110241,0.05684988777890243,0.04702724112133081,0.03385996567354663,0.022813889011134094,0.0172160366148836,0.011072481626545791,0.00707653038771289,0.0034942569203010167,0.001056198565330282,3.0805791488799895E-4,4.400827355542842E-5
ermelino matarazzo,Ermelino Matarazzo,115557,2018,870.0,8700000,"8,7",0.06887294811424548,0.0724288166175241,0.083307661840426,0.08019187607270167,0.09275183734542095,0.09548915196056859,0.08828059675218941,0.07936452052985961,0.07394270122783084,0.06455133565110241,0.05684988777890243,0.04702724112133081,0.03385996567354663,0.022813889011134094,0.0172160366148836,0.011072481626545791,0.00707653038771289,0.0034942569203010167,0.001056198565330282,3.0805791488799895E-4,4.400827355542842E-5
ermelino matarazzo,Ermelino Matarazzo,115737,2019,870.0,8700000,"8,7",0.06887294811424548,0.0724288166175241,0.083307661840426,0.08019187607270167,0.09275183734542095,0.09548915196056859,0.08828059675218941,0.07936452052985961,0.07394270122783084,0.06455133565110241,0.05684988777890243,0.04702724112133081,0.03385996567354663,0.022813889011134094,0.0172160366148836,0.011072481626545791,0.00707653038771289,0.0034942569203010167,0.001056198565330282,3.0805791488799895E-4,4.400827355542842E-5
ermelino matarazzo,Ermelino Matarazzo,115902,2020,870.0,8700000,"8,7",0.06887294811424548,0.0724288166175241,0.083307661840426,0.08019187607270167,0.09275183734542095,0.09548915196056859,0.08828059675218941,0.07936452052985961,0.07394270122783084,0.06455133565110241,0.05684988777890243,0.04702724112133081,0.03385996567354663,0.022813889011134094,0.0172160366148836,0.011072481626545791,0.00707653038771289,0.0034942569203010167,0.001056198565330282,3.0805791488799895E-4,4.400827355542842E-5
ermelino matarazzo,Ermelino Matarazzo,116066,2021,870.0,8700000,"8,7",0.06887294811424548,0.0724288166175241,0.083307661840426,0.08019187607270167,0.09275183734542095,0.09548915196056859,0.08828059675218941,0.07936452052985961,0.07394270122783084,0.06455133565110241,0.05684988777890243,0.04702724112133081,0.03385996567354663,0.022813889011134094,0.0172160366148836,0.011072481626545791,0.00707653038771289,0.0034942569203010167,0.001056198565330282,3.0805791488799895E-4,4.400827355542842E-5
guaianases,Guaianases,105030,2017,860.0,8600000,"8,6",0.07428170314242856,0.08326281780068465,0.09548444170929651,0.09202277010654256,0.09374399015346745,0.09385937920689258,0.08685910996576791,0.07727220277702988,0.07095465210200393,0.06009846532558945,0.05221354667487211,0.041540059233047426,0.029337666833339743,0.01930843493980538,0.01340436170621947,0.008048386476402939,0.004923266279472287,0.0022693180506942576,8.077233739759222E-4,2.500096157544521E-4,5.769452671256587E-5
guaianases,Guaianases,105127,2018,860.0,8600000,"8,6",0.07428170314242856,0.08326281780068465,0.09548444170929651,0.09202277010654256,0.09374399015346745,0.09385937920689258,0.08685910996576791,0.07727220277702988,0.07095465210200393,0.06009846532558945,0.05221354667487211,0.041540059233047426,0.029337666833339743,0.01930843493980538,0.01340436170621947,0.008048386476402939,0.004923266279472287,0.0022693180506942576,8.077233739759222E-4,2.500096157544521E-4,5.769452671256587E-5
guaianases,Guaianases,105209,2019,860.0,8600000,"8,6",0.07428170314242856,0.08326281780068465,0.09548444170929651,0.09202277010654256,0.09374399015346745,0.09385937920689258,0.08685910996576791,0.07727220277702988,0.07095465210200393,0.06009846532558945,0.05221354667487211,0.041540059233047426,0.029337666833339743,0.01930843493980538,0.01340436170621947,0.008048386476402939,0.004923266279472287,0.0022693180506942576,8.077233739759222E-4,2.500096157544521E-4,5.769452671256587E-5
guaianases,Guaianases,105278,2020,860.0,8600000,"8,6",0.07428170314242856,0.08326281780068465,0.09548444170929651,0.09202277010654256,0.09374399015346745,0.09385937920689258,0.08685910996576791,0.07727220277702988,0.07095465210200393,0.06009846532558945,0.05221354667487211,0.041540059233047426,0.029337666833339743,0.01930843493980538,0.01340436170621947,0.008048386476402939,0.004923266279472287,0.0022693180506942576,8.077233739759222E-4,2.500096157544521E-4,5.769452671256587E-5
guaianases,Guaianases,105347,2021,860.0,8600000,"8,6",0.07428170314242856,0.08326281780068465,0.09548444170929651,0.09202277010654256,0.09374399015346745,0.09385937920689258,0.08685910996576791,0.07727220277702988,0.07095465210200393,0.06009846532558945,0.05221354667487211,0.041540059233047426,0.029337666833339743,0.01930843493980538,0.01340436170621947,0.008048386476402939,0.004923266279472287,0.0022693180506942576,8.077233739759222E-4,2.500096157544521E-4,5.769452671256587E-5
iguatemi,Iguatemi,145504,2017,1.96,19600000,"19,6",0.0772900314894017,0.0869875139039025,0.09999060017859661,0.09383371715937397,0.09510269304883207,0.09411571180147577,0.08374457551973179,0.07802635083266751,0.07463458194294309,0.06268897557613072,0.051009697482414504,0.038750763735489024,0.02617850260845044,0.016520186116463786,0.010112641193150664,0.005851388823612351,0.002874778712537795,0.0014648055020287949,6.344879447290502E-4,1.566636900565556E-4,3.133273801131112E-5
iguatemi,Iguatemi,148175,2018,1.96,19600000,"19,6",0.0772900314894017,0.0869875139039025,0.09999060017859661,0.09383371715937397,0.09510269304883207,0.09411571180147577,0.08374457551973179,0.07802635083266751,0.07463458194294309,0.06268897557613072,0.051009697482414504,0.038750763735489024,0.02617850260845044,0.016520186116463786,0.010112641193150664,0.005851388823612351,0.002874778712537795,0.0014648055020287949,6.344879447290502E-4,1.566636900565556E-4,3.133273801131112E-5
iguatemi,Iguatemi,150875,2019,1.96,19600000,"19,6",0.0772900314894017,0.0869875139039025,0.09999060017859661,0.09383371715937397,0.09510269304883207,0.09411571180147577,0.08374457551973179,0.07802635083266751,0.07463458194294309,0.06268897557613072,0.051009697482414504,0.038750763735489024,0.02617850260845044,0.016520186116463786,0.010112641193150664,0.005851388823612351,0.002874778712537795,0.0014648055020287949,6.344879447290502E-4,1.566636900565556E-4,3.133273801131112E-5
iguatemi,Iguatemi,153605,2020,1.96,19600000,"19,6",0.0772900314894017,0.0869875139039025,0.09999060017859661,0.09383371715937397,0.09510269304883207,0.09411571180147577,0.08374457551973179,0.07802635083266751,0.07463458194294309,0.06268897557613072,0.051009697482414504,0.038750763735489024,0.02617850260845044,0.016520186116463786,0.010112641193150664,0.005851388823612351,0.002874778712537795,0.0014648055020287949,6.344879447290502E-4,1.566636900565556E-4,3.133273801131112E-5
iguatemi,Iguatemi,156383,2021,1.96,19600000,"19,6",0.0772900314894017,0.0869875139039025,0.09999060017859661,0.09383371715937397,0.09510269304883207,0.09411571180147577,0.08374457551973179,0.07802635083266751,0.07463458194294309,0.06268897557613072,0.051009697482414504,0.038750763735489024,0.02617850260845044,0.016520186116463786,0.010112641193150664,0.005851388823612351,0.002874778712537795,0.0014648055020287949,6.344879447290502E-4,1.566636900565556E-4,3.133273801131112E-5
itaim paulista,Itaim Paulista,226003,2017,1.2,12000000,12,0.07437275185876094,0.08219606023010255,0.09775788355632514,0.09229986522309594,0.09437507252068512,0.09320581593580692,0.08408829226059249,0.07623374420950221,0.07285985879664754,0.06265340914162286,0.053107455572712584,0.040205467836518294,0.029093067468782634,0.019457857672019064,0.013259012647607487,0.007769754634629631,0.004400332033167614,0.0016601658380713514,7.586779367530369E-4,1.919008898845917E-4,5.355373671197908E-5
itaim paulista,Itaim Paulista,226168,2018,1.2,12000000,12,0.07437275185876094,0.08219606023010255,0.09775788355632514,0.09229986522309594,0.09437507252068512,0.09320581593580692,0.08408829226059249,0.07623374420950221,0.07285985879664754,0.06265340914162286,0.053107455572712584,0.040205467836518294,0.029093067468782634,0.019457857672019064,0.013259012647607487,0.007769754634629631,0.004400332033167614,0.0016601658380713514,7.586779367530369E-4,1.919008898845917E-4,5.355373671197908E-5
itaim paulista,Itaim Paulista,226303,2019,1.2,12000000,12,0.07437275185876094,0.08219606023010255,0.09775788355632514,0.09229986522309594,0.09437507252068512,0.09320581593580692,0.08408829226059249,0.07623374420950221,0.07285985879664754,0.06265340914162286,0.053107455572712584,0.040205467836518294,0.029093067468782634,0.019457857672019064,0.013259012647607487,0.007769754634629631,0.004400332033167614,0.0016601658380713514,7.586779367530369E-4,1.919008898845917E-4,5.355373671197908E-5
itaim paulista,Itaim Paulista,226408,2020,1.2,12000000,12,0.07437275185876094,0.08219606023010255,0.09775788355632514,0.09229986522309594,0.09437507252068512,0.09320581593580692,0.08408829226059249,0.07623374420950221,0.07285985879664754,0.06265340914162286,0.053107455572712584,0.040205467836518294,0.029093067468782634,0.019457857672019064,0.013259012647607487,0.007769754634629631,0.004400332033167614,0.0016601658380713514,7.586779367530369E-4,1.919008898845917E-4,5.355373671197908E-5
itaim paulista,Itaim Paulista,226513,2021,1.2,12000000,12,0.07437275185876094,0.08219606023010255,0.09775788355632514,0.09229986522309594,0.09437507252068512,0.09320581593580692,0.08408829226059249,0.07623374420950221,0.07285985879664754,0.06265340914162286,0.053107455572712584,0.040205467836518294,0.029093067468782634,0.019457857672019064,0.013259012647607487,0.007769754634629631,0.004400332033167614,0.0016601658380713514,7.586779367530369E-4,1.919008898845917E-4,5.355373671197908E-5
itaquera,Itaquera,201577,2017,1.46,14600000,"14,6",0.0685846215423364,0.07438339247624115,0.08817743848568123,0.08104612170585393,0.08784552230427928,0.09129159324648194,0.08896817997666824,0.08163673726393682,0.07464697297323682,0.06380112363389645,0.0554788134972739,0.04533584548325532,0.03450463950485916,0.024717993273816206,0.01804062068325922,0.011031331911300282,0.006267358484119275,0.0026455672105861736,0.0010347975067237433,2.5381825636620116E-4,7.321680472101957E-5
itaquera,Itaquera,201010,2018,1.46,14600000,"14,6",0.0685846215423364,0.07438339247624115,0.08817743848568123,0.08104612170585393,0.08784552230427928,0.09129159324648194,0.08896817997666824,0.08163673726393682,0.07464697297323682,0.06380112363389645,0.0554788134972739,0.04533584548325532,0.03450463950485916,0.024717993273816206,0.01804062068325922,0.011031331911300282,0.006267358484119275,0.0026455672105861736,0.0010347975067237433,2.5381825636620116E-4,7.321680472101957E-5
itaquera,Itaquera,200419,2019,1.46,14600000,"14,6",0.0685846215423364,0.07438339247624115,0.08817743848568123,0.08104612170585393,0.08784552230427928,0.09129159324648194,0.08896817997666824,0.08163673726393682,0.07464697297323682,0.06380112363389645,0.0554788134972739,0.04533584548325532,0.03450463950485916,0.024717993273816206,0.01804062068325922,0.011031331911300282,0.006267358484119275,0.0026455672105861736,0.0010347975067237433,2.5381825636620116E-4,7.321680472101957E-5
itaquera,Itaquera,199804,2020,1.46,14600000,"14,6",0.0685846215423364,0.07438339247624115,0.08817743848568123,0.08104612170585393,0.08784552230427928,0.09129159324648194,0.08896817997666824,0.08163673726393682,0.07464697297323682,0.06380112363389645,0.0554788134972739,0.04533584548325532,0.03450463950485916,0.024717993273816206,0.01804062068325922,0.011031331911300282,0.006267358484119275,0.0026455672105861736,0.0010347975067237433,2.5381825636620116E-4,7.321680472101957E-5
itaquera,Itaquera,199190,2021,1.46,14600000,"14,6",0.0685846215423364,0.07438339247624115,0.08817743848568123,0.08104612170585393,0.08784552230427928,0.09129159324648194,0.08896817997666824,0.08163673726393682,0.07464697297323682,0.06380112363389645,0.0554788134972739,0.04533584548325532,0.03450463950485916,0.024717993273816206,0.01804062068325922,0.011031331911300282,0.006267358484119275,0.0026455672105861736,0.0010347975067237433,2.5381825636620116E-4,7.321680472101957E-5
jardim helena,Jardim Helena,128645,2017,910.0,9100000,"9,1",0.07542782669223877,0.08176654843272142,0.09697651859037491,0.09134868153106789,0.09441437171863777,0.09378494257384686,0.08572084447176084,0.07744940500433195,0.07166606192101775,0.059847604096472974,0.050850469850343964,0.03969846641440134,0.029760890975467073,0.02027502351102982,0.01455832586657583,0.00818257888228194,0.005042838207089594,0.002014173263330939,8.589856564205475E-4,2.3696156039187518E-4,7.405048762246099E-6
jardim helena,Jardim Helena,127693,2018,910.0,9100000,"9,1",0.07542782669223877,0.08176654843272142,0.09697651859037491,0.09134868153106789,0.09441437171863777,0.09378494257384686,0.08572084447176084,0.07744940500433195,0.07166606192101775,0.059847604096472974,0.050850469850343964,0.03969846641440134,0.029760890975467073,0.02027502351102982,0.01455832586657583,0.00818257888228194,0.005042838207089594,0.002014173263330939,8.589856564205475E-4,2.3696156039187518E-4,7.405048762246099E-6
jardim helena,Jardim Helena,126731,2019,910.0,9100000,"9,1",0.07542782669223877,0.08176654843272142,0.09697651859037491,0.09134868153106789,0.09441437171863777,0.09378494257384686,0.08572084447176084,0.07744940500433195,0.07166606192101775,0.059847604096472974,0.050850469850343964,0.03969846641440134,0.029760890975467073,0.02027502351102982,0.01455832586657583,0.00818257888228194,0.005042838207089594,0.002014173263330939,8.589856564205475E-4,2.3696156039187518E-4,7.405048762246099E-6
jardim helena,Jardim Helena,125760,2020,910.0,9100000,"9,1",0.07542782669223877,0.08176654843272142,0.09697651859037491,0.09134868153106789,0.09441437171863777,0.09378494257384686,0.08572084447176084,0.07744940500433195,0.07166606192101775,0.059847604096472974,0.050850469850343964,0.03969846641440134,0.029760890975467073,0.02027502351102982,0.01455832586657583,0.00818257888228194,0.005042838207089594,0.002014173263330939,8.589856564205475E-4,2.3696156039187518E-4,7.405048762246099E-6
jardim helena,Jardim Helena,124796,2021,910.0,9100000,"9,1",0.07542782669223877,0.08176654843272142,0.09697651859037491,0.09134868153106789,0.09441437171863777,0.09378494257384686,0.08572084447176084,0.07744940500433195,0.07166606192101775,0.059847604096472974,0.050850469850343964,0.03969846641440134,0.029760890975467073,0.02027502351102982,0.01455832586657583,0.00818257888228194,0.005042838207089594,0.002014173263330939,8.589856564205475E-4,2.3696156039187518E-4,7.405048762246099E-6
jose bonifacio,José Bonifácio,133868,2017,1.41,14100000,"14,1",0.0698425742414721,0.07523243260662896,0.0855448671468394,0.0770612784196194,0.08437666167158119,0.09826622194292713,0.0980970335637518,0.07960716069673386,0.06852129356600764,0.05880504664765312,0.055598524032806435,0.052327548702083435,0.039428948937335846,0.023219090894442563,0.015734519263305456,0.00907977634907591,0.005204556807012455,0.002231675287217415,7.895457694848617E-4,2.1752791608256394E-4,1.0473566329901227E-4
